# Program:featureCounts v2.0.0; Command:"featureCounts" "-T" "30" "-t" "CDS" "-g" "transcript_id" "-s" "0" "-p" "-M" "-a" "./trinity_out_dir.Trinity.fasta.transdecoder.gtf" "-o" "NwOut-fc.txt" "SRR9602334UnmappedAligned.sortedByCoord.out.bam" "SRR9602335UnmappedAligned.sortedByCoord.out.bam" "SRR9602336UnmappedAligned.sortedByCoord.out.bam" "SRR9602337UnmappedAligned.sortedByCoord.out.bam" "SRR9602338UnmappedAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9602334UnmappedAligned.sortedByCoord.out.bam	SRR9602335UnmappedAligned.sortedByCoord.out.bam	SRR9602336UnmappedAligned.sortedByCoord.out.bam	SRR9602337UnmappedAligned.sortedByCoord.out.bam	SRR9602338UnmappedAligned.sortedByCoord.out.bam
TRINITY_DN46992_c0_g1_i1.p1	TRINITY_DN46992_c0_g1_i1	1	327	+	327	0	0	0	0	2
TRINITY_DN46_c0_g1_i10.p3	TRINITY_DN46_c0_g1_i10	1	204	-	204	0	1	0	0	0
TRINITY_DN46_c0_g1_i11.p1	TRINITY_DN46_c0_g1_i11	282	926	-	645	0	15	30	31	73
TRINITY_DN46_c0_g1_i12.p1	TRINITY_DN46_c0_g1_i12	3	617	-	615	0	11	2	2	35
TRINITY_DN46_c0_g1_i13.p4	TRINITY_DN46_c0_g1_i13	1	204	-	204	0	1	0	0	0
TRINITY_DN46_c0_g1_i14.p1	TRINITY_DN46_c0_g1_i14	302	889	-	588	0	9	16	10	34
TRINITY_DN46_c0_g1_i15.p1	TRINITY_DN46_c0_g1_i15	3	515	-	513	0	1	1	0	0
TRINITY_DN46_c0_g1_i3.p2	TRINITY_DN46_c0_g1_i3	2	295	-	294	0	9	5	9	36
TRINITY_DN46_c0_g1_i4.p1	TRINITY_DN46_c0_g1_i4	3	674	-	672	0	31	37	9	42
TRINITY_DN46_c0_g1_i7.p1	TRINITY_DN46_c0_g1_i7	3	785	-	783	2	22	22	7	45
TRINITY_DN46_c0_g1_i8.p1	TRINITY_DN46_c0_g1_i8	1	708	-	708	2	17	14	6	38
TRINITY_DN46_c0_g1_i9.p3	TRINITY_DN46_c0_g1_i9	1	273	-	273	0	3	2	1	2
TRINITY_DN47002_c0_g1_i1.p1	TRINITY_DN47002_c0_g1_i1	2	262	-	261	0	0	0	0	0
TRINITY_DN47009_c0_g1_i1.p1	TRINITY_DN47009_c0_g1_i1	3	353	+	351	1	0	0	0	1
TRINITY_DN47028_c0_g1_i1.p2	TRINITY_DN47028_c0_g1_i1	239	499	+	261	0	1	0	0	0
TRINITY_DN47031_c0_g1_i1.p1	TRINITY_DN47031_c0_g1_i1	2	532	+	531	0	0	0	0	1
TRINITY_DN47039_c0_g1_i1.p1	TRINITY_DN47039_c0_g1_i1	1	204	+	204	0	0	0	0	0
TRINITY_DN47056_c0_g1_i1.p1	TRINITY_DN47056_c0_g1_i1	1	336	+	336	1	0	0	0	1
TRINITY_DN47064_c0_g1_i1.p2	TRINITY_DN47064_c0_g1_i1	1	318	-	318	1	0	0	1	0
TRINITY_DN47070_c0_g1_i1.p2	TRINITY_DN47070_c0_g1_i1	2	289	-	288	1	0	0	0	0
TRINITY_DN47083_c0_g1_i1.p2	TRINITY_DN47083_c0_g1_i1	2	337	+	336	1	0	0	0	1
TRINITY_DN47091_c0_g1_i1.p1	TRINITY_DN47091_c0_g1_i1	2	307	+	306	3	0	0	0	0
TRINITY_DN47099_c0_g1_i1.p1	TRINITY_DN47099_c0_g1_i1	1	267	+	267	0	0	0	0	0
TRINITY_DN47107_c0_g1_i1.p6	TRINITY_DN47107_c0_g1_i1	93	293	-	201	0	0	0	0	0
TRINITY_DN47118_c0_g1_i1.p1	TRINITY_DN47118_c0_g1_i1	3	245	-	243	0	0	0	0	1
TRINITY_DN47119_c0_g1_i1.p2	TRINITY_DN47119_c0_g1_i1	2	277	+	276	0	0	0	0	0
TRINITY_DN47120_c0_g1_i1.p1	TRINITY_DN47120_c0_g1_i1	3	221	-	219	1	0	0	0	1
TRINITY_DN4712_c0_g1_i1.p2	TRINITY_DN4712_c0_g1_i1	1	399	-	399	3	0	0	0	0
TRINITY_DN47136_c0_g1_i1.p2	TRINITY_DN47136_c0_g1_i1	3	299	-	297	1	0	1	0	0
TRINITY_DN4714_c0_g1_i1.p1	TRINITY_DN4714_c0_g1_i1	1	366	-	366	13	0	1	1	1
TRINITY_DN47154_c0_g1_i1.p5	TRINITY_DN47154_c0_g1_i1	1	225	-	225	0	0	3	0	0
TRINITY_DN47168_c0_g1_i1.p3	TRINITY_DN47168_c0_g1_i1	2	256	+	255	2	0	0	0	0
TRINITY_DN4716_c0_g1_i1.p2	TRINITY_DN4716_c0_g1_i1	3	464	+	462	5	0	0	0	0
TRINITY_DN4716_c0_g1_i2.p1	TRINITY_DN4716_c0_g1_i2	3	1286	+	1284	13	1	0	1	1
TRINITY_DN47175_c0_g1_i1.p4	TRINITY_DN47175_c0_g1_i1	1	351	-	351	3	1	0	0	0
TRINITY_DN4719_c0_g1_i1.p1	TRINITY_DN4719_c0_g1_i1	3	266	-	264	0	0	0	0	0
TRINITY_DN47204_c0_g1_i1.p3	TRINITY_DN47204_c0_g1_i1	116	328	+	213	0	0	0	0	1
TRINITY_DN4720_c0_g1_i1.p1	TRINITY_DN4720_c0_g1_i1	1	888	+	888	0	3	3	6	3
TRINITY_DN4720_c0_g1_i11.p2	TRINITY_DN4720_c0_g1_i11	533	787	-	255	0	0	0	0	0
TRINITY_DN4720_c0_g1_i2.p4	TRINITY_DN4720_c0_g1_i2	1101	1355	-	255	0	0	0	0	0
TRINITY_DN4720_c0_g1_i5.p3	TRINITY_DN4720_c0_g1_i5	1002	1256	-	255	0	0	0	0	0
TRINITY_DN47214_c0_g1_i1.p1	TRINITY_DN47214_c0_g1_i1	1	333	+	333	0	0	0	0	2
TRINITY_DN47234_c0_g1_i1.p2	TRINITY_DN47234_c0_g1_i1	1	201	-	201	0	0	0	0	0
TRINITY_DN47238_c0_g1_i1.p1	TRINITY_DN47238_c0_g1_i1	3	293	+	291	0	0	0	0	0
TRINITY_DN47240_c0_g1_i1.p1	TRINITY_DN47240_c0_g1_i1	1	264	-	264	0	0	1	0	0
TRINITY_DN47258_c0_g1_i1.p2	TRINITY_DN47258_c0_g1_i1	1	210	-	210	0	0	0	1	0
TRINITY_DN4725_c0_g2_i5.p1	TRINITY_DN4725_c0_g2_i5	132	353	-	222	0	0	0	0	2
TRINITY_DN47260_c0_g1_i1.p2	TRINITY_DN47260_c0_g1_i1	1	294	-	294	1	0	0	0	1
TRINITY_DN47261_c0_g1_i1.p1	TRINITY_DN47261_c0_g1_i1	1	216	+	216	2	0	0	0	0
TRINITY_DN47267_c0_g1_i1.p2	TRINITY_DN47267_c0_g1_i1	137	325	+	189	0	0	0	0	0
TRINITY_DN47292_c0_g1_i1.p1	TRINITY_DN47292_c0_g1_i1	1	231	-	231	2	0	0	0	0
TRINITY_DN47294_c0_g1_i1.p1	TRINITY_DN47294_c0_g1_i1	137	409	-	273	1	0	1	0	0
TRINITY_DN47299_c0_g1_i1.p1	TRINITY_DN47299_c0_g1_i1	1	225	-	225	0	0	0	0	0
TRINITY_DN472_c4_g1_i1.p2	TRINITY_DN472_c4_g1_i1	1	207	-	207	6	0	0	0	0
TRINITY_DN472_c4_g1_i6.p1	TRINITY_DN472_c4_g1_i6	1	207	-	207	91	90	157	99	86
TRINITY_DN472_c4_g1_i7.p1	TRINITY_DN472_c4_g1_i7	1	336	-	336	46	42	82	35	41
TRINITY_DN47315_c0_g1_i1.p1	TRINITY_DN47315_c0_g1_i1	3	230	-	228	2	0	0	0	0
TRINITY_DN47317_c0_g1_i1.p1	TRINITY_DN47317_c0_g1_i1	1	201	-	201	2	0	0	0	0
TRINITY_DN47331_c0_g1_i1.p5	TRINITY_DN47331_c0_g1_i1	31	210	+	180	0	0	0	0	0
TRINITY_DN4733_c0_g1_i1.p4	TRINITY_DN4733_c0_g1_i1	3	203	-	201	3	0	0	0	0
TRINITY_DN4733_c0_g1_i2.p2	TRINITY_DN4733_c0_g1_i2	3	365	-	363	6	1	0	1	2
TRINITY_DN4733_c0_g1_i3.p2	TRINITY_DN4733_c0_g1_i3	567	923	-	357	0	0	0	0	0
TRINITY_DN4733_c0_g1_i3.p4	TRINITY_DN4733_c0_g1_i3	3	203	-	201	15	1	0	1	1
TRINITY_DN47348_c0_g1_i1.p3	TRINITY_DN47348_c0_g1_i1	1	222	-	222	0	0	0	0	0
TRINITY_DN4734_c1_g1_i1.p1	TRINITY_DN4734_c1_g1_i1	2	214	-	213	0	0	0	0	0
TRINITY_DN47352_c0_g1_i1.p4	TRINITY_DN47352_c0_g1_i1	123	356	-	234	0	0	0	0	1
TRINITY_DN47362_c0_g1_i1.p4	TRINITY_DN47362_c0_g1_i1	161	376	+	216	0	1	0	0	0
TRINITY_DN47363_c0_g1_i1.p1	TRINITY_DN47363_c0_g1_i1	18	299	-	282	0	0	0	0	0
TRINITY_DN47368_c1_g1_i1.p1	TRINITY_DN47368_c1_g1_i1	60	239	-	180	0	0	0	0	1
TRINITY_DN47380_c0_g1_i1.p2	TRINITY_DN47380_c0_g1_i1	47	229	-	183	0	0	0	0	0
TRINITY_DN47382_c0_g1_i1.p2	TRINITY_DN47382_c0_g1_i1	3	221	+	219	2	0	0	0	0
TRINITY_DN47384_c0_g1_i1.p4	TRINITY_DN47384_c0_g1_i1	2	214	-	213	4	0	0	0	0
TRINITY_DN47385_c0_g1_i1.p1	TRINITY_DN47385_c0_g1_i1	3	350	+	348	0	0	1	0	0
TRINITY_DN47386_c0_g1_i1.p2	TRINITY_DN47386_c0_g1_i1	97	300	+	204	1	0	0	0	0
TRINITY_DN47387_c0_g1_i1.p4	TRINITY_DN47387_c0_g1_i1	58	243	+	186	2	0	0	0	0
TRINITY_DN4738_c0_g1_i1.p3	TRINITY_DN4738_c0_g1_i1	1	306	-	306	1	0	0	0	0
TRINITY_DN47397_c0_g1_i1.p2	TRINITY_DN47397_c0_g1_i1	2	421	-	420	0	0	0	1	2
TRINITY_DN47398_c0_g1_i1.p3	TRINITY_DN47398_c0_g1_i1	22	246	-	225	0	0	0	0	1
TRINITY_DN473_c6_g1_i1.p2	TRINITY_DN473_c6_g1_i1	3	233	-	231	0	0	0	0	3
TRINITY_DN47405_c0_g1_i1.p2	TRINITY_DN47405_c0_g1_i1	3	221	+	219	0	0	1	0	0
TRINITY_DN47408_c0_g1_i1.p1	TRINITY_DN47408_c0_g1_i1	1	246	+	246	2	0	0	0	0
TRINITY_DN47411_c0_g1_i1.p4	TRINITY_DN47411_c0_g1_i1	1	309	-	309	2	0	0	0	0
TRINITY_DN47415_c0_g1_i1.p3	TRINITY_DN47415_c0_g1_i1	2	250	-	249	0	0	0	0	0
TRINITY_DN47427_c0_g1_i1.p3	TRINITY_DN47427_c0_g1_i1	2	283	+	282	1	0	0	1	0
TRINITY_DN47429_c0_g1_i1.p3	TRINITY_DN47429_c0_g1_i1	2	241	+	240	2	0	0	0	0
TRINITY_DN47433_c0_g1_i1.p1	TRINITY_DN47433_c0_g1_i1	1	213	+	213	2	0	0	0	0
TRINITY_DN47434_c0_g1_i1.p2	TRINITY_DN47434_c0_g1_i1	3	230	-	228	0	0	0	0	2
TRINITY_DN47436_c0_g1_i1.p4	TRINITY_DN47436_c0_g1_i1	1	261	+	261	0	0	0	0	0
TRINITY_DN47438_c0_g1_i1.p3	TRINITY_DN47438_c0_g1_i1	1	276	-	276	1	0	0	0	0
TRINITY_DN47441_c0_g1_i1.p4	TRINITY_DN47441_c0_g1_i1	63	266	-	204	0	1	0	0	0
TRINITY_DN47449_c0_g1_i1.p1	TRINITY_DN47449_c0_g1_i1	1	699	+	699	8	0	0	0	1
TRINITY_DN47450_c0_g1_i1.p4	TRINITY_DN47450_c0_g1_i1	3	299	-	297	6	0	0	0	0
TRINITY_DN47454_c0_g1_i1.p2	TRINITY_DN47454_c0_g1_i1	2	511	-	510	9	0	0	0	0
TRINITY_DN47457_c0_g1_i1.p2	TRINITY_DN47457_c0_g1_i1	2	364	+	363	3	0	0	0	0
TRINITY_DN47458_c0_g1_i1.p1	TRINITY_DN47458_c0_g1_i1	3	527	-	525	6	0	1	0	0
TRINITY_DN47459_c0_g1_i1.p2	TRINITY_DN47459_c0_g1_i1	2	487	-	486	9	0	0	0	1
TRINITY_DN47460_c0_g1_i1.p3	TRINITY_DN47460_c0_g1_i1	1	243	-	243	1	0	0	1	0
TRINITY_DN47461_c0_g1_i1.p1	TRINITY_DN47461_c0_g1_i1	1	714	-	714	10	1	1	2	0
TRINITY_DN47462_c0_g1_i1.p1	TRINITY_DN47462_c0_g1_i1	3	233	+	231	2	0	0	0	0
TRINITY_DN47463_c0_g1_i1.p2	TRINITY_DN47463_c0_g1_i1	3	614	-	612	8	1	0	3	2
TRINITY_DN47463_c0_g1_i1.p3	TRINITY_DN47463_c0_g1_i1	635	1153	-	519	0	0	0	0	0
TRINITY_DN47466_c0_g1_i1.p3	TRINITY_DN47466_c0_g1_i1	91	285	-	195	0	3	0	11	3
TRINITY_DN47467_c0_g1_i1.p1	TRINITY_DN47467_c0_g1_i1	434	919	-	486	0	0	0	0	0
TRINITY_DN47467_c0_g1_i1.p2	TRINITY_DN47467_c0_g1_i1	3	476	+	474	7	1	0	3	1
TRINITY_DN47468_c0_g1_i1.p2	TRINITY_DN47468_c0_g1_i1	3	368	-	366	9	0	0	0	0
TRINITY_DN47469_c0_g1_i1.p3	TRINITY_DN47469_c0_g1_i1	2	211	-	210	2	0	0	0	0
TRINITY_DN4746_c0_g1_i1.p1	TRINITY_DN4746_c0_g1_i1	2	1063	-	1062	0	5	0	0	2
TRINITY_DN47470_c0_g1_i1.p3	TRINITY_DN47470_c0_g1_i1	2	229	-	228	4	0	0	0	0
TRINITY_DN47471_c0_g1_i1.p1	TRINITY_DN47471_c0_g1_i1	2	436	+	435	4	0	0	0	3
TRINITY_DN47473_c0_g1_i1.p1	TRINITY_DN47473_c0_g1_i1	1	351	+	351	2	0	0	2	0
TRINITY_DN47474_c0_g1_i1.p1	TRINITY_DN47474_c0_g1_i1	8	745	-	738	15	0	0	0	0
TRINITY_DN47475_c0_g1_i1.p1	TRINITY_DN47475_c0_g1_i1	1	225	+	225	0	2	0	0	0
TRINITY_DN47476_c0_g1_i1.p1	TRINITY_DN47476_c0_g1_i1	188	583	-	396	1	1	0	0	0
TRINITY_DN47477_c0_g1_i1.p1	TRINITY_DN47477_c0_g1_i1	1	834	+	834	15	2	1	1	0
TRINITY_DN47477_c0_g1_i1.p2	TRINITY_DN47477_c0_g1_i1	834	1259	+	426	0	0	0	0	0
TRINITY_DN47478_c0_g1_i1.p2	TRINITY_DN47478_c0_g1_i1	1	252	+	252	2	0	0	0	0
TRINITY_DN47479_c0_g1_i1.p1	TRINITY_DN47479_c0_g1_i1	1	270	+	270	2	0	0	0	0
TRINITY_DN47480_c0_g1_i1.p2	TRINITY_DN47480_c0_g1_i1	3	338	+	336	2	0	0	0	0
TRINITY_DN47481_c0_g1_i1.p3	TRINITY_DN47481_c0_g1_i1	1	255	-	255	2	0	0	0	0
TRINITY_DN47482_c0_g1_i1.p1	TRINITY_DN47482_c0_g1_i1	1	201	+	201	3	0	0	0	0
TRINITY_DN47483_c0_g1_i1.p2	TRINITY_DN47483_c0_g1_i1	29	376	+	348	7	0	1	0	0
TRINITY_DN47483_c0_g1_i1.p3	TRINITY_DN47483_c0_g1_i1	666	965	+	300	0	0	0	0	0
TRINITY_DN47486_c0_g1_i1.p1	TRINITY_DN47486_c0_g1_i1	2	319	-	318	0	0	1	0	0
TRINITY_DN47488_c0_g1_i1.p1	TRINITY_DN47488_c0_g1_i1	277	579	-	303	0	0	0	0	0
TRINITY_DN47488_c0_g1_i1.p2	TRINITY_DN47488_c0_g1_i1	2	280	-	279	8	2	0	1	0
TRINITY_DN47489_c0_g1_i1.p1	TRINITY_DN47489_c0_g1_i1	1	339	+	339	8	0	0	0	0
TRINITY_DN47491_c0_g1_i1.p2	TRINITY_DN47491_c0_g1_i1	1	489	-	489	8	0	0	0	1
TRINITY_DN47492_c0_g1_i1.p1	TRINITY_DN47492_c0_g1_i1	1	375	+	375	1	0	0	3	0
TRINITY_DN47497_c0_g1_i1.p2	TRINITY_DN47497_c0_g1_i1	2	715	-	714	6	0	0	0	0
TRINITY_DN47498_c0_g1_i1.p1	TRINITY_DN47498_c0_g1_i1	2	535	-	534	3	0	0	0	2
TRINITY_DN47499_c0_g1_i1.p1	TRINITY_DN47499_c0_g1_i1	3	218	+	216	2	0	0	0	0
TRINITY_DN47501_c0_g1_i1.p1	TRINITY_DN47501_c0_g1_i1	1	540	+	540	4	0	0	0	0
TRINITY_DN47502_c0_g1_i1.p2	TRINITY_DN47502_c0_g1_i1	2	238	-	237	0	0	0	1	0
TRINITY_DN47504_c0_g1_i1.p2	TRINITY_DN47504_c0_g1_i1	3	473	-	471	5	1	0	0	1
TRINITY_DN47505_c0_g1_i1.p2	TRINITY_DN47505_c0_g1_i1	2	424	-	423	8	0	0	0	0
TRINITY_DN47506_c0_g1_i1.p1	TRINITY_DN47506_c0_g1_i1	2	463	-	462	4	0	0	0	0
TRINITY_DN47509_c0_g1_i1.p2	TRINITY_DN47509_c0_g1_i1	2	373	-	372	6	0	0	0	0
TRINITY_DN47510_c0_g1_i1.p1	TRINITY_DN47510_c0_g1_i1	111	518	-	408	8	0	0	0	0
TRINITY_DN47513_c0_g1_i1.p2	TRINITY_DN47513_c0_g1_i1	2	244	-	243	4	0	0	0	0
TRINITY_DN47514_c0_g1_i1.p2	TRINITY_DN47514_c0_g1_i1	2	358	+	357	4	2	0	0	0
TRINITY_DN47515_c0_g1_i1.p1	TRINITY_DN47515_c0_g1_i1	2	544	+	543	6	0	0	0	0
TRINITY_DN47516_c0_g1_i1.p3	TRINITY_DN47516_c0_g1_i1	3	263	+	261	0	0	0	0	0
TRINITY_DN47517_c0_g1_i1.p2	TRINITY_DN47517_c0_g1_i1	1	279	-	279	1	0	0	0	0
TRINITY_DN47518_c0_g1_i1.p3	TRINITY_DN47518_c0_g1_i1	3	404	+	402	3	0	0	3	0
TRINITY_DN47520_c0_g1_i1.p1	TRINITY_DN47520_c0_g1_i1	1	429	+	429	4	0	0	0	0
TRINITY_DN47521_c0_g1_i1.p1	TRINITY_DN47521_c0_g1_i1	3	233	+	231	0	0	0	2	0
TRINITY_DN47522_c0_g1_i1.p2	TRINITY_DN47522_c0_g1_i1	2	283	+	282	3	0	0	0	0
TRINITY_DN47523_c0_g1_i1.p2	TRINITY_DN47523_c0_g1_i1	27	749	+	723	16	0	1	0	0
TRINITY_DN47524_c0_g1_i1.p2	TRINITY_DN47524_c0_g1_i1	1	573	-	573	9	1	0	1	1
TRINITY_DN47527_c0_g1_i1.p2	TRINITY_DN47527_c0_g1_i1	1	288	-	288	1	0	0	0	0
TRINITY_DN47531_c0_g1_i1.p2	TRINITY_DN47531_c0_g1_i1	1	243	-	243	2	0	0	0	0
TRINITY_DN47534_c0_g1_i1.p2	TRINITY_DN47534_c0_g1_i1	2	265	-	264	0	0	0	0	0
TRINITY_DN47536_c0_g1_i1.p1	TRINITY_DN47536_c0_g1_i1	2	544	+	543	3	1	2	0	1
TRINITY_DN47537_c0_g1_i1.p3	TRINITY_DN47537_c0_g1_i1	2	187	-	186	2	0	0	0	0
TRINITY_DN4753_c0_g1_i1.p1	TRINITY_DN4753_c0_g1_i1	3	236	+	234	0	0	0	0	3
TRINITY_DN47541_c0_g1_i1.p1	TRINITY_DN47541_c0_g1_i1	3	203	-	201	2	0	0	0	0
TRINITY_DN47542_c0_g1_i1.p1	TRINITY_DN47542_c0_g1_i1	2	265	+	264	2	0	0	0	0
TRINITY_DN47544_c0_g1_i1.p1	TRINITY_DN47544_c0_g1_i1	2	409	+	408	4	0	1	3	0
TRINITY_DN47546_c0_g1_i1.p2	TRINITY_DN47546_c0_g1_i1	3	302	-	300	0	0	1	0	0
TRINITY_DN47548_c0_g1_i1.p1	TRINITY_DN47548_c0_g1_i1	3	479	-	477	7	2	0	0	0
TRINITY_DN47549_c0_g1_i1.p5	TRINITY_DN47549_c0_g1_i1	37	306	-	270	3	0	0	0	0
TRINITY_DN4754_c0_g1_i1.p3	TRINITY_DN4754_c0_g1_i1	3	368	+	366	5	0	1	0	1
TRINITY_DN47550_c0_g1_i1.p2	TRINITY_DN47550_c0_g1_i1	1	264	+	264	0	0	4	0	2
TRINITY_DN47551_c0_g1_i1.p1	TRINITY_DN47551_c0_g1_i1	38	1477	-	1440	25	0	0	2	1
TRINITY_DN47554_c0_g1_i1.p2	TRINITY_DN47554_c0_g1_i1	1	261	-	261	2	0	0	0	0
TRINITY_DN47555_c0_g1_i1.p1	TRINITY_DN47555_c0_g1_i1	1	330	+	330	2	0	0	0	0
TRINITY_DN47556_c0_g1_i1.p3	TRINITY_DN47556_c0_g1_i1	3	266	+	264	2	0	0	0	0
TRINITY_DN47557_c0_g1_i1.p1	TRINITY_DN47557_c0_g1_i1	3	287	-	285	2	0	0	0	1
TRINITY_DN47558_c0_g1_i1.p4	TRINITY_DN47558_c0_g1_i1	33	212	-	180	0	0	0	2	0
TRINITY_DN47559_c0_g1_i1.p3	TRINITY_DN47559_c0_g1_i1	2	319	-	318	2	0	0	1	0
TRINITY_DN47560_c0_g1_i1.p4	TRINITY_DN47560_c0_g1_i1	1	180	+	180	0	0	0	3	0
TRINITY_DN47561_c1_g1_i1.p1	TRINITY_DN47561_c1_g1_i1	3	206	-	204	1	0	0	0	0
TRINITY_DN47563_c0_g1_i1.p1	TRINITY_DN47563_c0_g1_i1	87	632	-	546	14	0	0	0	0
TRINITY_DN47564_c0_g1_i1.p1	TRINITY_DN47564_c0_g1_i1	1	639	+	639	9	0	0	0	0
TRINITY_DN47566_c0_g1_i1.p2	TRINITY_DN47566_c0_g1_i1	46	294	-	249	0	2	0	0	0
TRINITY_DN47566_c0_g1_i2.p1	TRINITY_DN47566_c0_g1_i2	17	439	-	423	0	3	1	0	0
TRINITY_DN47569_c0_g1_i1.p1	TRINITY_DN47569_c0_g1_i1	3	806	+	804	15	0	0	0	0
TRINITY_DN47570_c0_g1_i1.p3	TRINITY_DN47570_c0_g1_i1	3	332	+	330	3	0	0	1	0
TRINITY_DN47571_c0_g1_i1.p1	TRINITY_DN47571_c0_g1_i1	2	280	-	279	4	0	0	0	0
TRINITY_DN47572_c0_g1_i1.p1	TRINITY_DN47572_c0_g1_i1	2	304	-	303	0	0	0	1	2
TRINITY_DN47573_c0_g1_i1.p1	TRINITY_DN47573_c0_g1_i1	1	855	+	855	5	2	0	1	1
TRINITY_DN47575_c0_g1_i1.p1	TRINITY_DN47575_c0_g1_i1	284	778	-	495	1	0	0	0	2
TRINITY_DN47575_c0_g1_i1.p4	TRINITY_DN47575_c0_g1_i1	1	201	+	201	2	0	0	1	0
TRINITY_DN47576_c0_g1_i1.p1	TRINITY_DN47576_c0_g1_i1	2	244	-	243	0	0	0	0	0
TRINITY_DN47578_c0_g1_i1.p1	TRINITY_DN47578_c0_g1_i1	1	600	-	600	8	0	0	0	0
TRINITY_DN47578_c0_g1_i1.p2	TRINITY_DN47578_c0_g1_i1	615	1028	-	414	0	0	0	0	0
TRINITY_DN47579_c0_g1_i1.p3	TRINITY_DN47579_c0_g1_i1	2	268	-	267	2	0	0	0	0
TRINITY_DN47581_c0_g1_i1.p1	TRINITY_DN47581_c0_g1_i1	1	261	+	261	3	1	0	0	0
TRINITY_DN47582_c0_g1_i1.p1	TRINITY_DN47582_c0_g1_i1	1	654	+	654	8	0	0	0	0
TRINITY_DN47583_c0_g1_i1.p2	TRINITY_DN47583_c0_g1_i1	3	254	+	252	2	0	0	0	0
TRINITY_DN47584_c0_g1_i1.p1	TRINITY_DN47584_c0_g1_i1	1	255	+	255	3	0	0	0	0
TRINITY_DN47585_c0_g1_i1.p4	TRINITY_DN47585_c0_g1_i1	1	201	-	201	0	0	3	0	0
TRINITY_DN47586_c0_g1_i1.p1	TRINITY_DN47586_c0_g1_i1	109	333	-	225	3	0	0	0	0
TRINITY_DN47587_c0_g1_i1.p1	TRINITY_DN47587_c0_g1_i1	1	378	-	378	5	0	0	0	0
TRINITY_DN47588_c0_g1_i1.p3	TRINITY_DN47588_c0_g1_i1	2	241	-	240	2	0	0	0	0
TRINITY_DN47589_c0_g1_i1.p3	TRINITY_DN47589_c0_g1_i1	1	180	+	180	2	0	0	0	0
TRINITY_DN47590_c0_g1_i1.p1	TRINITY_DN47590_c0_g1_i1	1	225	-	225	2	0	0	0	0
TRINITY_DN47591_c0_g1_i1.p2	TRINITY_DN47591_c0_g1_i1	3	506	-	504	4	0	0	0	0
TRINITY_DN47593_c0_g1_i1.p2	TRINITY_DN47593_c0_g1_i1	2	637	+	636	12	0	0	0	0
TRINITY_DN47596_c0_g1_i1.p1	TRINITY_DN47596_c0_g1_i1	2	274	-	273	0	0	0	1	0
TRINITY_DN47597_c0_g1_i1.p1	TRINITY_DN47597_c0_g1_i1	3	311	-	309	4	0	0	0	0
TRINITY_DN47599_c0_g1_i1.p3	TRINITY_DN47599_c0_g1_i1	1	228	-	228	2	0	0	0	0
TRINITY_DN47600_c0_g1_i1.p2	TRINITY_DN47600_c0_g1_i1	3	275	+	273	2	0	0	0	0
TRINITY_DN47601_c0_g1_i1.p1	TRINITY_DN47601_c0_g1_i1	3	254	+	252	2	0	0	0	0
TRINITY_DN47602_c0_g1_i1.p1	TRINITY_DN47602_c0_g1_i1	2	238	+	237	2	0	0	0	0
TRINITY_DN47603_c0_g1_i1.p1	TRINITY_DN47603_c0_g1_i1	266	709	-	444	0	0	0	0	0
TRINITY_DN47603_c0_g1_i1.p4	TRINITY_DN47603_c0_g1_i1	3	254	-	252	8	1	0	0	0
TRINITY_DN47604_c0_g1_i1.p4	TRINITY_DN47604_c0_g1_i1	3	266	+	264	2	0	0	0	0
TRINITY_DN47606_c0_g1_i1.p2	TRINITY_DN47606_c0_g1_i1	3	305	-	303	2	0	0	0	0
TRINITY_DN47607_c0_g1_i1.p2	TRINITY_DN47607_c0_g1_i1	3	617	+	615	5	3	0	0	0
TRINITY_DN47610_c0_g1_i1.p2	TRINITY_DN47610_c0_g1_i1	2	310	+	309	3	0	0	0	0
TRINITY_DN47611_c0_g1_i1.p2	TRINITY_DN47611_c0_g1_i1	1	597	-	597	4	0	3	1	1
TRINITY_DN47613_c0_g1_i1.p1	TRINITY_DN47613_c0_g1_i1	1	399	+	399	5	0	0	0	0
TRINITY_DN47615_c0_g1_i1.p1	TRINITY_DN47615_c0_g1_i1	1	372	+	372	4	0	0	0	0
TRINITY_DN4761_c0_g1_i1.p2	TRINITY_DN4761_c0_g1_i1	110	361	-	252	4	0	0	0	0
TRINITY_DN47620_c0_g1_i1.p2	TRINITY_DN47620_c0_g1_i1	2	271	-	270	2	0	0	0	0
TRINITY_DN47623_c0_g1_i1.p1	TRINITY_DN47623_c0_g1_i1	1	201	+	201	0	0	0	0	2
TRINITY_DN47624_c0_g1_i1.p1	TRINITY_DN47624_c0_g1_i1	3	209	+	207	0	2	0	0	0
TRINITY_DN47629_c0_g1_i1.p5	TRINITY_DN47629_c0_g1_i1	3	257	-	255	7	0	0	0	0
TRINITY_DN47639_c0_g1_i1.p1	TRINITY_DN47639_c0_g1_i1	3	338	-	336	2	1	0	1	1
TRINITY_DN47640_c0_g1_i1.p1	TRINITY_DN47640_c0_g1_i1	2	304	+	303	0	0	0	1	0
TRINITY_DN47643_c0_g1_i1.p1	TRINITY_DN47643_c0_g1_i1	1	387	+	387	5	0	0	0	0
